"DepartamentoCodigo","Departamento","MunicipioCodigo","Municipio","Año","IRCA","Nivel de riesgo","IRCAurbano","Nivel de riesgo urbano","IRCArural","Nivel de riesgo rural"
"19","Cauca","19397","La Vega","2,024","0","Sin riesgo","0","Sin riesgo","ND","ND"
"19","Cauca","19450","Mercaderes","2,024","0","Sin riesgo","0","Sin riesgo","ND","ND"
"19","Cauca","19455","Miranda","2,024","6.3","Bajo riesgo","6.3","Bajo riesgo","ND","ND"
"19","Cauca","19473","Morales","2,024","2.1","Sin riesgo","2.1","Sin riesgo","ND","ND"
"19","Cauca","19513","Padilla","2,024","14.2","Riesgo medio","0","Sin riesgo","24.8","Riesgo medio"
"19","Cauca","19532","Patía","2,024","0","Sin riesgo","0","Sin riesgo","ND","ND"
"19","Cauca","19533","Piamonte","2,024","12.4","Bajo riesgo","12.4","Bajo riesgo","ND","ND"
"19","Cauca","19548","Piendamó - Tunía","2,024","0","Sin riesgo","0","Sin riesgo","0","Sin riesgo"
"19","Cauca","19573","Puerto Tejada","2,024","1.4","Sin riesgo","0.1","Sin riesgo","4","Sin riesgo"
"19","Cauca","19585","Puracé","2,024","5.3","Bajo riesgo","0","Sin riesgo","12.3","Bajo riesgo"
"19","Cauca","19622","Rosas","2,024","8.3","Bajo riesgo","8.3","Bajo riesgo","ND","ND"
"19","Cauca","19698","Santander de Quilichao","2,024","1.3","Sin riesgo","2.3","Sin riesgo","0","Sin riesgo"
"19","Cauca","19701","Santa Rosa","2,024","0.3","Sin riesgo","0.3","Sin riesgo","ND","ND"
"19","Cauca","19743","Silvia","2,024","4.7","Sin riesgo","4.7","Sin riesgo","ND","ND"
"19","Cauca","19760","Sotará Paispamba","2,024","3.1","Sin riesgo","3.1","Sin riesgo","ND","ND"
"19","Cauca","19780","Suárez","2,024","2.3","Sin riesgo","2.3","Sin riesgo","ND","ND"
"19","Cauca","19785","Sucre","2,024","0","Sin riesgo","0","Sin riesgo","ND","ND"
"19","Cauca","19807","Timbío","2,024","4.3","Sin riesgo","5.6","Bajo riesgo","3.2","Sin riesgo"
"19","Cauca","19809","Timbiquí","2,024","18.6","Riesgo medio","18.6","Riesgo medio","ND","ND"
"19","Cauca","19821","Toribío","2,024","0","Sin riesgo","0","Sin riesgo","ND","ND"
"19","Cauca","19824","Totoró","2,024","0.5","Sin riesgo","0.5","Sin riesgo","ND","ND"
"19","Cauca","19845","Villa Rica","2,024","0.3","Sin riesgo","0","Sin riesgo","0.4","Sin riesgo"
"20","Cesar","20001","Valledupar","2,024","2.4","Sin riesgo","2.4","Sin riesgo","ND","ND"
"20","Cesar","20011","Aguachica","2,024","1.7","Sin riesgo","1.7","Sin riesgo","0","Sin riesgo"
"20","Cesar","20013","Agustín Codazzi","2,024","0.6","Sin riesgo","0.6","Sin riesgo","ND","ND"
"20","Cesar","20032","Astrea","2,024","72","Alto riesgo","76.8","Alto riesgo","39.8","Alto riesgo"
"20","Cesar","20045","Becerril","2,024","34.7","Riesgo medio","40","Alto riesgo","22.1","Riesgo medio"
"20","Cesar","20060","Bosconia","2,024","77.2","Alto riesgo","78.6","Alto riesgo","43.2","Alto riesgo"
"20","Cesar","20175","Chimichagua","2,024","68.1","Alto riesgo","68.1","Alto riesgo","ND","ND"
"20","Cesar","20178","Chiriguaná","2,024","47.7","Alto riesgo","47.7","Alto riesgo","ND","ND"
"20","Cesar","20228","Curumaní","2,024","2.2","Sin riesgo","2.2","Sin riesgo","ND","ND"
"20","Cesar","20238","El Copey","2,024","20.6","Riesgo medio","20.6","Riesgo medio","ND","ND"
"20","Cesar","20295","Gamarra","2,024","31.4","Riesgo medio","29.6","Riesgo medio","36.1","Alto riesgo"
"20","Cesar","20310","González","2,024","3.2","Sin riesgo","3.2","Sin riesgo","ND","ND"
"20","Cesar","20383","La Gloria","2,024","8.7","Bajo riesgo","8.7","Bajo riesgo","ND","ND"
"20","Cesar","20400","La Jagua de Ibirico","2,024","6.3","Bajo riesgo","6.3","Bajo riesgo","ND","ND"
"20","Cesar","20443","Manaure Balcón del Cesar","2,024","64.3","Alto riesgo","64.3","Alto riesgo","ND","ND"
"20","Cesar","20517","Pailitas","2,024","12.1","Bajo riesgo","12.1","Bajo riesgo","ND","ND"
"20","Cesar","20550","Pelaya","2,024","1.1","Sin riesgo","1.1","Sin riesgo","ND","ND"
"20","Cesar","20570","Pueblo Bello","2,024","24.1","Riesgo medio","24.1","Riesgo medio","ND","ND"
"20","Cesar","20614","Río de Oro","2,024","12.4","Bajo riesgo","12.4","Bajo riesgo","ND","ND"
"20","Cesar","20621","La Paz","2,024","15.8","Riesgo medio","15.8","Riesgo medio","ND","ND"
"20","Cesar","20710","San Alberto","2,024","1","Sin riesgo","1.1","Sin riesgo","0","Sin riesgo"
"20","Cesar","20750","San Diego","2,024","13.9","Bajo riesgo","13.9","Bajo riesgo","ND","ND"
"20","Cesar","20770","San Martín","2,024","1.6","Sin riesgo","1.6","Sin riesgo","ND","ND"
"20","Cesar","20787","Tamalameque","2,024","7","Bajo riesgo","7","Bajo riesgo","ND","ND"
"23","Córdoba","23068","Ayapel","2,024","21.7","Riesgo medio","21.7","Riesgo medio","ND","ND"
"23","Córdoba","23162","Cereté","2,024","0","Sin riesgo","0","Sin riesgo","ND","ND"
"23","Córdoba","23168","Chimá","2,024","0","Sin riesgo","0","Sin riesgo","ND","ND"
"23","Córdoba","23182","Chinú","2,024","0","Sin riesgo","0","Sin riesgo","ND","ND"
"23","Córdoba","23189","Ciénaga de Oro","2,024","26.6","Riesgo medio","26.6","Riesgo medio","ND","ND"
"23","Córdoba","23350","La Apartada","2,024","0","Sin riesgo","0","Sin riesgo","ND","ND"
"23","Córdoba","23417","Lorica","2,024","0","Sin riesgo","0","Sin riesgo","ND","ND"
"23","Córdoba","23464","Momil","2,024","0","Sin riesgo","0","Sin riesgo","ND","ND"
"23","Córdoba","23466","Montelíbano","2,024","0","Sin riesgo","0","Sin riesgo","ND","ND"
"23","Córdoba","23500","Moñitos","2,024","0","Sin riesgo","0","Sin riesgo","ND","ND"
"23","Córdoba","23555","Planeta Rica","2,024","0","Sin riesgo","0","Sin riesgo","ND","ND"
"23","Córdoba","23570","Pueblo Nuevo","2,024","21.7","Riesgo medio","21.7","Riesgo medio","ND","ND"
"23","Córdoba","23574","Puerto Escondido","2,024","79","Alto riesgo","79","Alto riesgo","ND","ND"
"23","Córdoba","23580","Puerto Libertador","2,024","0","Sin riesgo","0","Sin riesgo","ND","ND"
"23","Córdoba","23586","Purísima de La Concepción","2,024","21.7","Riesgo medio","21.7","Riesgo medio","ND","ND"
"23","Córdoba","23660","Sahagún","2,024","0","Sin riesgo","0","Sin riesgo","ND","ND"
"23","Córdoba","23670","San Andrés de Sotavento","2,024","21.7","Riesgo medio","21.7","Riesgo medio","ND","ND"
"23","Córdoba","23672","San Antero","2,024","21.7","Riesgo medio","21.7","Riesgo medio","21.7","Riesgo medio"
"23","Córdoba","23675","San Bernardo del Viento","2,024","32.6","Riesgo medio","32.6","Riesgo medio","ND","ND"
"23","Córdoba","23678","San Carlos","2,024","0","Sin riesgo","0","Sin riesgo","ND","ND"
"23","Córdoba","23686","San Pelayo","2,024","10.9","Bajo riesgo","10.9","Bajo riesgo","ND","ND"
"23","Córdoba","23807","Tierralta","2,024","54.9","Alto riesgo","54.9","Alto riesgo","ND","ND"
"25","Cundinamarca","25001","Agua de Dios","2,024","1","Sin riesgo","0","Sin riesgo","3","Sin riesgo"
"25","Cundinamarca","25019","Albán","2,024","9.3","Bajo riesgo","8","Bajo riesgo","12.5","Bajo riesgo"
"25","Cundinamarca","25035","Anapoima","2,024","3.2","Sin riesgo","2.3","Sin riesgo","3.7","Sin riesgo"
"25","Cundinamarca","25040","Anolaima","2,024","9.6","Bajo riesgo","6","Bajo riesgo","14.1","Riesgo medio"
"25","Cundinamarca","25053","Arbeláez","2,024","16.1","Riesgo medio","14.3","Riesgo medio","23.8","Riesgo medio"
"25","Cundinamarca","25086","Beltrán","2,024","7.2","Bajo riesgo","5.7","Bajo riesgo","12.7","Bajo riesgo"
"25","Cundinamarca","25095","Bituima","2,024","9.9","Bajo riesgo","9.9","Bajo riesgo","ND","ND"
"25","Cundinamarca","25099","Bojacá","2,024","4.6","Sin riesgo","4.6","Sin riesgo","ND","ND"
"25","Cundinamarca","25120","Cabrera","2,024","10.8","Bajo riesgo","8.2","Bajo riesgo","18.7","Riesgo medio"
"25","Cundinamarca","25123","Cachipay","2,024","8","Bajo riesgo","ND","ND","8","Bajo riesgo"
"25","Cundinamarca","25126","Cajicá","2,024","3.9","Sin riesgo","5.3","Bajo riesgo","3.1","Sin riesgo"
"25","Cundinamarca","25148","Caparrapí","2,024","17.2","Riesgo medio","17.2","Riesgo medio","ND","ND"
"25","Cundinamarca","25151","Cáqueza","2,024","10.8","Bajo riesgo","10.8","Bajo riesgo","ND","ND"
"25","Cundinamarca","25154","Carmen de Carupa","2,024","2.8","Sin riesgo","2.8","Sin riesgo","ND","ND"
"25","Cundinamarca","25168","Chaguaní","2,024","19.4","Riesgo medio","19.4","Riesgo medio","ND","ND"
"25","Cundinamarca","25175","Chía","2,024","3.6","Sin riesgo","3.8","Sin riesgo","3.5","Sin riesgo"
"25","Cundinamarca","25178","Chipaque","2,024","4.5","Sin riesgo","3.5","Sin riesgo","9.9","Bajo riesgo"
"25","Cundinamarca","25181","Choachí","2,024","6.1","Bajo riesgo","6.1","Bajo riesgo","ND","ND"
"25","Cundinamarca","25183","Chocontá","2,024","1","Sin riesgo","1","Sin riesgo","ND","ND"
"25","Cundinamarca","25200","Cogua","2,024","5","Sin riesgo","1.5","Sin riesgo","13.1","Bajo riesgo"
"25","Cundinamarca","25214","Cota","2,024","2.8","Sin riesgo","2","Sin riesgo","3.8","Sin riesgo"
"25","Cundinamarca","25224","Cucunubá","2,024","9.3","Bajo riesgo","6.1","Bajo riesgo","11.8","Bajo riesgo"
"25","Cundinamarca","25245","El Colegio","2,024","7.8","Bajo riesgo","5.8","Bajo riesgo","10.7","Bajo riesgo"
"25","Cundinamarca","25258","El Peñón","2,024","2.3","Sin riesgo","2.9","Sin riesgo","0","Sin riesgo"
"25","Cundinamarca","25260","El Rosal","2,024","1","Sin riesgo","1.2","Sin riesgo","0","Sin riesgo"
"25","Cundinamarca","25269","Facatativá","2,024","4","Sin riesgo","4.1","Sin riesgo","0","Sin riesgo"
"25","Cundinamarca","25286","Funza","2,024","0.4","Sin riesgo","0","Sin riesgo","1","Sin riesgo"
"25","Cundinamarca","25290","Fusagasugá","2,024","1.5","Sin riesgo","1.4","Sin riesgo","2.9","Sin riesgo"
"25","Cundinamarca","25293","Gachalá","2,024","0","Sin riesgo","0","Sin riesgo","ND","ND"
"25","Cundinamarca","25295","Gachancipá","2,024","1.7","Sin riesgo","1.1","Sin riesgo","4.6","Sin riesgo"
"25","Cundinamarca","25297","Gachetá","2,024","5","Sin riesgo","5","Sin riesgo","ND","ND"
"25","Cundinamarca","25299","Gama","2,024","10.4","Bajo riesgo","10.4","Bajo riesgo","ND","ND"
"25","Cundinamarca","25307","Girardot","2,024","1.8","Sin riesgo","1.7","Sin riesgo","2.6","Sin riesgo"
"25","Cundinamarca","25312","Granada","2,024","2.8","Sin riesgo","5.1","Bajo riesgo","1.4","Sin riesgo"
"25","Cundinamarca","25317","Guachetá","2,024","6.2","Bajo riesgo","7.1","Bajo riesgo","4.1","Sin riesgo"
"25","Cundinamarca","25320","Guaduas","2,024","5","Sin riesgo","4.4","Sin riesgo","7.7","Bajo riesgo"
"25","Cundinamarca","25322","Guasca","2,024","5.1","Bajo riesgo","3.7","Sin riesgo","6.2","Bajo riesgo"
"25","Cundinamarca","25324","Guataquí","2,024","4.5","Sin riesgo","4.9","Sin riesgo","0","Sin riesgo"
"25","Cundinamarca","25326","Guatavita","2,024","4","Sin riesgo","4","Sin riesgo","ND","ND"
"25","Cundinamarca","25328","Guayabal de Síquima","2,024","1.5","Sin riesgo","2.3","Sin riesgo","0","Sin riesgo"
"25","Cundinamarca","25335","Guayabetal","2,024","1.5","Sin riesgo","1.5","Sin riesgo","ND","ND"
"25","Cundinamarca","25339","Gutiérrez","2,024","9.2","Bajo riesgo","9.2","Bajo riesgo","ND","ND"
"25","Cundinamarca","25368","Jerusalén","2,024","3.7","Sin riesgo","0.3","Sin riesgo","5.7","Bajo riesgo"
"25","Cundinamarca","25372","Junín","2,024","2.5","Sin riesgo","3.1","Sin riesgo","0.6","Sin riesgo"
"25","Cundinamarca","25377","La Calera","2,024","6.1","Bajo riesgo","0.8","Sin riesgo","12.4","Bajo riesgo"
"25","Cundinamarca","25386","La Mesa","2,024","8.6","Bajo riesgo","3.3","Sin riesgo","16.2","Riesgo medio"
"25","Cundinamarca","25394","La Palma","2,024","3.2","Sin riesgo","3.2","Sin riesgo","ND","ND"
"25","Cundinamarca","25398","La Peña","2,024","1.4","Sin riesgo","1.4","Sin riesgo","ND","ND"
"25","Cundinamarca","25402","La Vega","2,024","8.7","Bajo riesgo","1.2","Sin riesgo","22.6","Riesgo medio"
"25","Cundinamarca","25407","Lenguazaque","2,024","33","Riesgo medio","19.6","Riesgo medio","73.1","Alto riesgo"
"25","Cundinamarca","25426","Machetá","2,024","19.5","Riesgo medio","20.9","Riesgo medio","14.7","Riesgo medio"
"25","Cundinamarca","25430","Madrid","2,024","0.9","Sin riesgo","0.8","Sin riesgo","1.4","Sin riesgo"
"25","Cundinamarca","25436","Manta","2,024","5.6","Bajo riesgo","5.6","Bajo riesgo","ND","ND"
"25","Cundinamarca","25438","Medina","2,024","25.6","Riesgo medio","25.6","Riesgo medio","ND","ND"
"25","Cundinamarca","25473","Mosquera","2,024","1.9","Sin riesgo","1.9","Sin riesgo","ND","ND"
"25","Cundinamarca","25483","Nariño","2,024","12.8","Bajo riesgo","12.8","Bajo riesgo","ND","ND"
"25","Cundinamarca","25486","Nemocón","2,024","9.2","Bajo riesgo","9.2","Bajo riesgo","9.2","Bajo riesgo"
"25","Cundinamarca","25488","Nilo","2,024","6.1","Bajo riesgo","6.4","Bajo riesgo","4.6","Sin riesgo"
"25","Cundinamarca","25489","Nimaima","2,024","4.7","Sin riesgo","5","Sin riesgo","1.2","Sin riesgo"
"25","Cundinamarca","25491","Nocaima","2,024","11.7","Bajo riesgo","8.5","Bajo riesgo","31.3","Riesgo medio"
"25","Cundinamarca","25506","Venecia","2,024","5.8","Bajo riesgo","5.8","Bajo riesgo","ND","ND"
"25","Cundinamarca","25513","Pacho","2,024","1.7","Sin riesgo","2","Sin riesgo","0","Sin riesgo"
"25","Cundinamarca","25518","Paime","2,024","4.6","Sin riesgo","4.6","Sin riesgo","ND","ND"
"25","Cundinamarca","25524","Pandi","2,024","5.1","Bajo riesgo","3.9","Sin riesgo","6.2","Bajo riesgo"
"25","Cundinamarca","25530","Paratebueno","2,024","9.2","Bajo riesgo","9.2","Bajo riesgo","ND","ND"
"25","Cundinamarca","25535","Pasca","2,024","11.4","Bajo riesgo","10.2","Bajo riesgo","18.7","Riesgo medio"
"25","Cundinamarca","25572","Puerto Salgar","2,024","6.4","Bajo riesgo","6.4","Bajo riesgo","ND","ND"
"25","Cundinamarca","25580","Pulí","2,024","10.6","Bajo riesgo","10.6","Bajo riesgo","ND","ND"
"25","Cundinamarca","25592","Quebradanegra","2,024","7.2","Bajo riesgo","3.9","Sin riesgo","14.4","Riesgo medio"
"25","Cundinamarca","25594","Quetame","2,024","4.3","Sin riesgo","4.3","Sin riesgo","ND","ND"
"25","Cundinamarca","25596","Quipile","2,024","8.9","Bajo riesgo","8.9","Bajo riesgo","ND","ND"
"25","Cundinamarca","25599","Apulo","2,024","23.3","Riesgo medio","23.3","Riesgo medio","ND","ND"
"25","Cundinamarca","25612","Ricaurte","2,024","0.4","Sin riesgo","0.4","Sin riesgo","0","Sin riesgo"
"25","Cundinamarca","25645","San Antonio del Tequendama","2,024","1.6","Sin riesgo","0.4","Sin riesgo","5.8","Bajo riesgo"
"25","Cundinamarca","25649","San Bernardo","2,024","1.7","Sin riesgo","1.7","Sin riesgo","ND","ND"
"25","Cundinamarca","25653","San Cayetano","2,024","2.1","Sin riesgo","2.1","Sin riesgo","ND","ND"
"25","Cundinamarca","25658","San Francisco","2,024","1.6","Sin riesgo","1.9","Sin riesgo","0.4","Sin riesgo"
"25","Cundinamarca","25662","San Juan de Rioseco","2,024","9.2","Bajo riesgo","10","Bajo riesgo","0","Sin riesgo"
"25","Cundinamarca","25718","Sasaima","2,024","3.7","Sin riesgo","4.2","Sin riesgo","3.1","Sin riesgo"
"25","Cundinamarca","25736","Sesquilé","2,024","4.6","Sin riesgo","1.4","Sin riesgo","11.6","Bajo riesgo"
"25","Cundinamarca","25740","Sibaté","2,024","4.5","Sin riesgo","3.1","Sin riesgo","10.7","Bajo riesgo"
"25","Cundinamarca","25743","Silvania","2,024","13.2","Bajo riesgo","2.8","Sin riesgo","42.9","Alto riesgo"
"25","Cundinamarca","25745","Simijaca","2,024","11","Bajo riesgo","8","Bajo riesgo","27","Riesgo medio"
"25","Cundinamarca","25754","Soacha","2,024","1.1","Sin riesgo","0.8","Sin riesgo","4.2","Sin riesgo"
"25","Cundinamarca","25758","Sopó","2,024","3.5","Sin riesgo","1.7","Sin riesgo","4.9","Sin riesgo"
"25","Cundinamarca","25769","Subachoque","2,024","5.6","Bajo riesgo","3.7","Sin riesgo","7.2","Bajo riesgo"
"25","Cundinamarca","25772","Suesca","2,024","3.2","Sin riesgo","1.2","Sin riesgo","3.9","Sin riesgo"
"25","Cundinamarca","25777","Supatá","2,024","3.5","Sin riesgo","5.9","Bajo riesgo","0.2","Sin riesgo"
"25","Cundinamarca","25779","Susa","2,024","3.4","Sin riesgo","3.4","Sin riesgo","ND","ND"
"25","Cundinamarca","25781","Sutatausa","2,024","8.1","Bajo riesgo","12.2","Bajo riesgo","4.6","Sin riesgo"
"25","Cundinamarca","25785","Tabio","2,024","1.3","Sin riesgo","0","Sin riesgo","2.2","Sin riesgo"
"25","Cundinamarca","25793","Tausa","2,024","13.5","Bajo riesgo","10.1","Bajo riesgo","21.1","Riesgo medio"
"25","Cundinamarca","25797","Tena","2,024","13.6","Bajo riesgo","7.2","Bajo riesgo","24.6","Riesgo medio"
"25","Cundinamarca","25799","Tenjo","2,024","6.7","Bajo riesgo","5.7","Bajo riesgo","8.1","Bajo riesgo"
"25","Cundinamarca","25805","Tibacuy","2,024","0.2","Sin riesgo","0.2","Sin riesgo","0.2","Sin riesgo"
"25","Cundinamarca","25807","Tibirita","2,024","7.8","Bajo riesgo","7","Bajo riesgo","8.6","Bajo riesgo"
"25","Cundinamarca","25815","Tocaima","2,024","1.8","Sin riesgo","1.8","Sin riesgo","ND","ND"
"25","Cundinamarca","25817","Tocancipá","2,024","0.3","Sin riesgo","0","Sin riesgo","0.3","Sin riesgo"
"25","Cundinamarca","25823","Topaipí","2,024","13.9","Bajo riesgo","13.9","Bajo riesgo","ND","ND"
"25","Cundinamarca","25839","Ubalá","2,024","9.5","Bajo riesgo","9.5","Bajo riesgo","ND","ND"
"25","Cundinamarca","25841","Ubaque","2,024","8.4","Bajo riesgo","8.8","Bajo riesgo","6.8","Bajo riesgo"
"25","Cundinamarca","25843","Villa de San Diego de Ubaté","2,024","0.4","Sin riesgo","0.5","Sin riesgo","0","Sin riesgo"
"25","Cundinamarca","25845","Une","2,024","5.7","Bajo riesgo","6.1","Bajo riesgo","1.2","Sin riesgo"
"25","Cundinamarca","25851","Útica","2,024","3.3","Sin riesgo","3.3","Sin riesgo","ND","ND"
"25","Cundinamarca","25862","Vergara","2,024","1.5","Sin riesgo","1.5","Sin riesgo","ND","ND"
"25","Cundinamarca","25867","Vianí","2,024","12.4","Bajo riesgo","12.4","Bajo riesgo","ND","ND"
"25","Cundinamarca","25871","Villagómez","2,024","7.2","Bajo riesgo","7.2","Bajo riesgo","ND","ND"
"25","Cundinamarca","25873","Villapinzón","2,024","2.9","Sin riesgo","1.9","Sin riesgo","5.2","Bajo riesgo"
"25","Cundinamarca","25875","Villeta","2,024","3.6","Sin riesgo","3.1","Sin riesgo","9.3","Bajo riesgo"
"25","Cundinamarca","25878","Viotá","2,024","10","Bajo riesgo","10","Bajo riesgo","ND","ND"
"25","Cundinamarca","25885","Yacopí","2,024","20.5","Riesgo medio","13.8","Bajo riesgo","64.1","Alto riesgo"
"25","Cundinamarca","25898","Zipacón","2,024","43.2","Alto riesgo","35.4","Alto riesgo","64.6","Alto riesgo"
"25","Cundinamarca","25899","Zipaquirá","2,024","0.7","Sin riesgo","0.4","Sin riesgo","7.6","Bajo riesgo"
"27","Chocó","27050","Atrato","2,024","50.3","Alto riesgo","50.3","Alto riesgo","ND","ND"
"27","Chocó","27073","Bagadó","2,024","20.6","Riesgo medio","20.6","Riesgo medio","ND","ND"
"27","Chocó","27205","Condoto","2,024","38.8","Alto riesgo","38.8","Alto riesgo","ND","ND"
"27","Chocó","27787","Tadó","2,024","93.6","Inviable sanitariamente","93.6","Inviable sanitariamente","ND","ND"
"41","Huila","41001","Neiva","2,024","1.6","Sin riesgo","0.8","Sin riesgo","9.8","Bajo riesgo"
"41","Huila","41006","Acevedo","2,024","5.8","Bajo riesgo","5.8","Bajo riesgo","ND","ND"
"41","Huila","41013","Agrado","2,024","26.3","Riesgo medio","22.3","Riesgo medio","90.3","Inviable sanitariamente"
"41","Huila","41016","Aipe","2,024","5.5","Bajo riesgo","5.5","Bajo riesgo","ND","ND"
"41","Huila","41020","Algeciras","2,024","1.6","Sin riesgo","1.6","Sin riesgo","ND","ND"
"41","Huila","41026","Altamira","2,024","6.5","Bajo riesgo","5.5","Bajo riesgo","9.7","Bajo riesgo"
"41","Huila","41078","Baraya","2,024","4.7","Sin riesgo","4.7","Sin riesgo","ND","ND"
"41","Huila","41132","Campoalegre","2,024","6.6","Bajo riesgo","6.6","Bajo riesgo","ND","ND"
"41","Huila","41206","Colombia","2,024","2.1","Sin riesgo","2.1","Sin riesgo","ND","ND"
"41","Huila","41244","Elías","2,024","24.6","Riesgo medio","24.6","Riesgo medio","ND","ND"
"41","Huila","41298","Garzón","2,024","0","Sin riesgo","0","Sin riesgo","0","Sin riesgo"
"41","Huila","41306","Gigante","2,024","0.9","Sin riesgo","0.9","Sin riesgo","ND","ND"
"41","Huila","41319","Guadalupe","2,024","0","Sin riesgo","0","Sin riesgo","ND","ND"
"41","Huila","41349","Hobo","2,024","5.8","Bajo riesgo","5.8","Bajo riesgo","ND","ND"
"41","Huila","41357","Íquira","2,024","13.7","Bajo riesgo","13.7","Bajo riesgo","ND","ND"
"41","Huila","41378","La Argentina","2,024","0","Sin riesgo","0","Sin riesgo","ND","ND"
"41","Huila","41396","La Plata","2,024","2.7","Sin riesgo","2.7","Sin riesgo","ND","ND"
"41","Huila","41483","Nátaga","2,024","8.1","Bajo riesgo","8.1","Bajo riesgo","ND","ND"
"41","Huila","41503","Oporapa","2,024","9.8","Bajo riesgo","9.8","Bajo riesgo","ND","ND"
"41","Huila","41518","Paicol","2,024","2.1","Sin riesgo","2.1","Sin riesgo","ND","ND"
"41","Huila","41524","Palermo","2,024","7.3","Bajo riesgo","6.1","Bajo riesgo","10.3","Bajo riesgo"
"41","Huila","41530","Palestina","2,024","0.4","Sin riesgo","0","Sin riesgo","1.2","Sin riesgo"
"41","Huila","41548","Pital","2,024","2.2","Sin riesgo","2.2","Sin riesgo","ND","ND"
"41","Huila","41551","Pitalito","2,024","0.7","Sin riesgo","0.7","Sin riesgo","ND","ND"
"41","Huila","41615","Rivera","2,024","1.1","Sin riesgo","1.4","Sin riesgo","0","Sin riesgo"
